t,S,I,R
9.692007285274265,861,82,57
9.695214654558123,861,81,58
9.736216864262369,860,82,58
9.861434372454463,859,83,58
9.881847283525602,858,84,58
9.8942573404554,858,83,59
9.911435573734419,858,82,60
9.943041913053303,858,81,61
9.987413664524661,857,82,61
9.988824460694405,856,83,61
10.0,664,83,253
10.010988217451482,664,82,254
10.031015396829757,663,83,254
10.034166224265693,662,84,254
10.072623517679013,662,83,255
10.157117654521183,661,84,255
10.173293273748824,660,85,255
10.196543197125077,660,84,256
10.19979958748706,660,83,257
10.224516853670554,659,84,257
10.259496435777416,658,85,257
10.284653355238554,657,86,257
10.290057160157625,657,85,258
10.353383104045443,656,86,258
10.367817979460359,655,87,258
10.378157430970477,655,86,259
10.402738252358978,654,87,259
10.414012703776892,654,86,260
10.485901954304307,653,87,260
10.494300047958333,653,86,261
10.521886933402696,653,85,262
10.539192317639285,652,86,262
10.560544681643956,651,87,262
10.56980101270139,650,88,262
10.64719817203154,649,89,262
10.669670059410436,648,90,262
10.713481814108759,647,91,262
