t,S,I,R,scenario,beta,c,gamma,replication,seed
39.583495448028586,87,0,913,contact_scan,0.05,14.0,0.25,5,1605
100.0,87,0,913,contact_scan,0.05,14.0,0.25,5,1605
0.0,990,10,0,gamma_scan,0.05,10.0,0.15,1,1701
0.08068753781982214,990,9,1,gamma_scan,0.05,10.0,0.15,1,1701
0.15773461632234337,989,10,1,gamma_scan,0.05,10.0,0.15,1,1701
0.2977973185287146,988,11,1,gamma_scan,0.05,10.0,0.15,1,1701
0.34114957373729854,987,12,1,gamma_scan,0.05,10.0,0.15,1,1701
0.378816699757723,986,13,1,gamma_scan,0.05,10.0,0.15,1,1701
0.9240317039544832,985,14,1,gamma_scan,0.05,10.0,0.15,1,1701
1.1165228295623155,984,15,1,gamma_scan,0.05,10.0,0.15,1,1701
1.2219382145768996,983,16,1,gamma_scan,0.05,10.0,0.15,1,1701
1.339953568521927,983,15,2,gamma_scan,0.05,10.0,0.15,1,1701
1.3699755525464197,982,16,2,gamma_scan,0.05,10.0,0.15,1,1701
1.4726346626356404,982,15,3,gamma_scan,0.05,10.0,0.15,1,1701
1.4911893379576238,981,16,3,gamma_scan,0.05,10.0,0.15,1,1701
1.5016214388408244,980,17,3,gamma_scan,0.05,10.0,0.15,1,1701
1.604000074875855,980,16,4,gamma_scan,0.05,10.0,0.15,1,1701
1.6599347810487455,980,15,5,gamma_scan,0.05,10.0,0.15,1,1701
1.9411643803553877,979,16,5,gamma_scan,0.05,10.0,0.15,1,1701
1.9432120377585287,979,15,6,gamma_scan,0.05,10.0,0.15,1,1701
2.070057926177047,978,16,6,gamma_scan,0.05,10.0,0.15,1,1701
2.0874546960336464,977,17,6,gamma_scan,0.05,10.0,0.15,1,1701
2.2861431859970778,976,18,6,gamma_scan,0.05,10.0,0.15,1,1701
2.3048929485283978,975,19,6,gamma_scan,0.05,10.0,0.15,1,1701
2.3101533529669753,974,20,6,gamma_scan,0.05,10.0,0.15,1,1701
2.384992250400825,973,21,6,gamma_scan,0.05,10.0,0.15,1,1701
2.505781419939287,972,22,6,gamma_scan,0.05,10.0,0.15,1,1701
2.813108534019142,971,23,6,gamma_scan,0.05,10.0,0.15,1,1701
2.8175539919060637,970,24,6,gamma_scan,0.05,10.0,0.15,1,1701
2.8586152251849493,969,25,6,gamma_scan,0.05,10.0,0.15,1,1701
2.886205927452421,968,26,6,gamma_scan,0.05,10.0,0.15,1,1701
3.001302223939357,968,25,7,gamma_scan,0.05,10.0,0.15,1,1701
3.02592715563353,967,26,7,gamma_scan,0.05,10.0,0.15,1,1701
3.0918168480936274,966,27,7,gamma_scan,0.05,10.0,0.15,1,1701
3.3288599606682756,965,28,7,gamma_scan,0.05,10.0,0.15,1,1701
3.421502264851508,964,29,7,gamma_scan,0.05,10.0,0.15,1,1701
3.442636507965734,963,30,7,gamma_scan,0.05,10.0,0.15,1,1701
3.4587218104652533,962,31,7,gamma_scan,0.05,10.0,0.15,1,1701
3.4638204546434905,961,32,7,gamma_scan,0.05,10.0,0.15,1,1701
3.475185480499232,960,33,7,gamma_scan,0.05,10.0,0.15,1,1701
3.4824376941909825,959,34,7,gamma_scan,0.05,10.0,0.15,1,1701
3.511964570417727,958,35,7,gamma_scan,0.05,10.0,0.15,1,1701
3.5572897298090553,958,34,8,gamma_scan,0.05,10.0,0.15,1,1701
3.5697706543395324,957,35,8,gamma_scan,0.05,10.0,0.15,1,1701
3.5988564102827936,956,36,8,gamma_scan,0.05,10.0,0.15,1,1701
3.649495545530443,955,37,8,gamma_scan,0.05,10.0,0.15,1,1701
3.674704567810343,954,38,8,gamma_scan,0.05,10.0,0.15,1,1701
3.721950812522915,954,37,9,gamma_scan,0.05,10.0,0.15,1,1701
3.7230584025318962,953,38,9,gamma_scan,0.05,10.0,0.15,1,1701
3.730839411484362,953,37,10,gamma_scan,0.05,10.0,0.15,1,1701
3.7796616106497605,952,38,10,gamma_scan,0.05,10.0,0.15,1,1701
3.7809415846742755,952,37,11,gamma_scan,0.05,10.0,0.15,1,1701
3.797560564131205,952,36,12,gamma_scan,0.05,10.0,0.15,1,1701
3.8527115111272257,951,37,12,gamma_scan,0.05,10.0,0.15,1,1701
3.9061498825577967,950,38,12,gamma_scan,0.05,10.0,0.15,1,1701
3.906379461392838,950,37,13,gamma_scan,0.05,10.0,0.15,1,1701
3.908477224477169,949,38,13,gamma_scan,0.05,10.0,0.15,1,1701
3.990262203666361,949,37,14,gamma_scan,0.05,10.0,0.15,1,1701
3.990707050858668,949,36,15,gamma_scan,0.05,10.0,0.15,1,1701
4.024600010216942,948,37,15,gamma_scan,0.05,10.0,0.15,1,1701
4.02976174189747,947,38,15,gamma_scan,0.05,10.0,0.15,1,1701
4.141624936531557,946,39,15,gamma_scan,0.05,10.0,0.15,1,1701
4.153744913542775,945,40,15,gamma_scan,0.05,10.0,0.15,1,1701
4.1624885667603975,944,41,15,gamma_scan,0.05,10.0,0.15,1,1701
4.1635147873970455,944,40,16,gamma_scan,0.05,10.0,0.15,1,1701
4.168792198881245,943,41,16,gamma_scan,0.05,10.0,0.15,1,1701
4.1971080186099865,942,42,16,gamma_scan,0.05,10.0,0.15,1,1701
4.346748128458552,941,43,16,gamma_scan,0.05,10.0,0.15,1,1701
4.365208054497157,940,44,16,gamma_scan,0.05,10.0,0.15,1,1701
4.3771647937884675,940,43,17,gamma_scan,0.05,10.0,0.15,1,1701
4.418127384215873,940,42,18,gamma_scan,0.05,10.0,0.15,1,1701
4.441455849679539,939,43,18,gamma_scan,0.05,10.0,0.15,1,1701
4.444684311241161,939,42,19,gamma_scan,0.05,10.0,0.15,1,1701
4.445756076688196,939,41,20,gamma_scan,0.05,10.0,0.15,1,1701
4.453844335956066,938,42,20,gamma_scan,0.05,10.0,0.15,1,1701
4.479199395434665,937,43,20,gamma_scan,0.05,10.0,0.15,1,1701
4.5298943176791004,936,44,20,gamma_scan,0.05,10.0,0.15,1,1701
4.632057696800854,936,43,21,gamma_scan,0.05,10.0,0.15,1,1701
4.654682833886422,935,44,21,gamma_scan,0.05,10.0,0.15,1,1701
4.660437867148776,934,45,21,gamma_scan,0.05,10.0,0.15,1,1701
4.8513480973511385,933,46,21,gamma_scan,0.05,10.0,0.15,1,1701
4.896337786112054,932,47,21,gamma_scan,0.05,10.0,0.15,1,1701
4.94336580784181,931,48,21,gamma_scan,0.05,10.0,0.15,1,1701
4.952716401068693,930,49,21,gamma_scan,0.05,10.0,0.15,1,1701
4.982256340814471,929,50,21,gamma_scan,0.05,10.0,0.15,1,1701
5.046352796037523,928,51,21,gamma_scan,0.05,10.0,0.15,1,1701
5.061449629024174,927,52,21,gamma_scan,0.05,10.0,0.15,1,1701
5.100299804878492,926,53,21,gamma_scan,0.05,10.0,0.15,1,1701
5.1037091200063225,925,54,21,gamma_scan,0.05,10.0,0.15,1,1701
5.120574054785745,924,55,21,gamma_scan,0.05,10.0,0.15,1,1701
5.124064554093723,923,56,21,gamma_scan,0.05,10.0,0.15,1,1701
5.12457586973016,922,57,21,gamma_scan,0.05,10.0,0.15,1,1701
5.154067945751955,921,58,21,gamma_scan,0.05,10.0,0.15,1,1701
5.156790118700058,920,59,21,gamma_scan,0.05,10.0,0.15,1,1701
5.1584610451747785,919,60,21,gamma_scan,0.05,10.0,0.15,1,1701
5.21150138554937,918,61,21,gamma_scan,0.05,10.0,0.15,1,1701
5.2177488581346125,917,62,21,gamma_scan,0.05,10.0,0.15,1,1701
5.234716651354406,916,63,21,gamma_scan,0.05,10.0,0.15,1,1701
5.292028815920067,915,64,21,gamma_scan,0.05,10.0,0.15,1,1701
5.308662844125475,914,65,21,gamma_scan,0.05,10.0,0.15,1,1701
5.32343269508564,913,66,21,gamma_scan,0.05,10.0,0.15,1,1701
5.349599776929912,912,67,21,gamma_scan,0.05,10.0,0.15,1,1701
5.3574298804045295,911,68,21,gamma_scan,0.05,10.0,0.15,1,1701
5.409385838743279,910,69,21,gamma_scan,0.05,10.0,0.15,1,1701
5.466752289534995,909,70,21,gamma_scan,0.05,10.0,0.15,1,1701
5.468026181734051,909,69,22,gamma_scan,0.05,10.0,0.15,1,1701
5.468179728205862,908,70,22,gamma_scan,0.05,10.0,0.15,1,1701
5.470280114387225,907,71,22,gamma_scan,0.05,10.0,0.15,1,1701
5.513840696310241,906,72,22,gamma_scan,0.05,10.0,0.15,1,1701
5.5423733379549205,905,73,22,gamma_scan,0.05,10.0,0.15,1,1701
5.582015782274607,905,72,23,gamma_scan,0.05,10.0,0.15,1,1701
5.585489131091939,905,71,24,gamma_scan,0.05,10.0,0.15,1,1701
5.587798137581887,904,72,24,gamma_scan,0.05,10.0,0.15,1,1701
5.6226593508626355,904,71,25,gamma_scan,0.05,10.0,0.15,1,1701
5.705993797089305,904,70,26,gamma_scan,0.05,10.0,0.15,1,1701
5.761111670756647,903,71,26,gamma_scan,0.05,10.0,0.15,1,1701
5.761362464026607,902,72,26,gamma_scan,0.05,10.0,0.15,1,1701
5.777459726708536,901,73,26,gamma_scan,0.05,10.0,0.15,1,1701
5.907975425891089,900,74,26,gamma_scan,0.05,10.0,0.15,1,1701
5.92347377853394,899,75,26,gamma_scan,0.05,10.0,0.15,1,1701
5.937513869513386,898,76,26,gamma_scan,0.05,10.0,0.15,1,1701
5.964023540878751,897,77,26,gamma_scan,0.05,10.0,0.15,1,1701
6.009784169688996,897,76,27,gamma_scan,0.05,10.0,0.15,1,1701
6.033767607203672,896,77,27,gamma_scan,0.05,10.0,0.15,1,1701
6.047454028135237,895,78,27,gamma_scan,0.05,10.0,0.15,1,1701
6.062797450537594,895,77,28,gamma_scan,0.05,10.0,0.15,1,1701
6.0705630996023245,894,78,28,gamma_scan,0.05,10.0,0.15,1,1701
6.1278254902469,893,79,28,gamma_scan,0.05,10.0,0.15,1,1701
6.162437603783695,892,80,28,gamma_scan,0.05,10.0,0.15,1,1701
6.1888875100326075,891,81,28,gamma_scan,0.05,10.0,0.15,1,1701
6.193717984757782,890,82,28,gamma_scan,0.05,10.0,0.15,1,1701
6.1964257875125845,890,81,29,gamma_scan,0.05,10.0,0.15,1,1701
6.197675793613436,889,82,29,gamma_scan,0.05,10.0,0.15,1,1701
6.203630785285169,888,83,29,gamma_scan,0.05,10.0,0.15,1,1701
6.2243388696266155,888,82,30,gamma_scan,0.05,10.0,0.15,1,1701
6.231115106198036,887,83,30,gamma_scan,0.05,10.0,0.15,1,1701
6.249565659797642,886,84,30,gamma_scan,0.05,10.0,0.15,1,1701
6.2609378862670395,886,83,31,gamma_scan,0.05,10.0,0.15,1,1701
6.31083709696862,885,84,31,gamma_scan,0.05,10.0,0.15,1,1701
6.3859460392993075,885,83,32,gamma_scan,0.05,10.0,0.15,1,1701
6.415345759616735,885,82,33,gamma_scan,0.05,10.0,0.15,1,1701
6.4458485952480835,884,83,33,gamma_scan,0.05,10.0,0.15,1,1701
6.451493250854511,883,84,33,gamma_scan,0.05,10.0,0.15,1,1701
6.451703928406672,883,83,34,gamma_scan,0.05,10.0,0.15,1,1701
6.453425342941648,882,84,34,gamma_scan,0.05,10.0,0.15,1,1701
6.517227919903497,881,85,34,gamma_scan,0.05,10.0,0.15,1,1701
6.530350239975931,880,86,34,gamma_scan,0.05,10.0,0.15,1,1701
6.549575845047796,879,87,34,gamma_scan,0.05,10.0,0.15,1,1701
6.566659616793989,878,88,34,gamma_scan,0.05,10.0,0.15,1,1701
6.573575074043376,877,89,34,gamma_scan,0.05,10.0,0.15,1,1701
6.592920682525454,876,90,34,gamma_scan,0.05,10.0,0.15,1,1701
6.596309056024388,875,91,34,gamma_scan,0.05,10.0,0.15,1,1701
6.642309517242607,875,90,35,gamma_scan,0.05,10.0,0.15,1,1701
6.6654805746859305,874,91,35,gamma_scan,0.05,10.0,0.15,1,1701
6.681498972174155,873,92,35,gamma_scan,0.05,10.0,0.15,1,1701
6.693013163203912,872,93,35,gamma_scan,0.05,10.0,0.15,1,1701
6.700735949887364,871,94,35,gamma_scan,0.05,10.0,0.15,1,1701
6.702203793794483,871,93,36,gamma_scan,0.05,10.0,0.15,1,1701
6.719927596116095,870,94,36,gamma_scan,0.05,10.0,0.15,1,1701
6.727009886715741,869,95,36,gamma_scan,0.05,10.0,0.15,1,1701
6.739130159841123,868,96,36,gamma_scan,0.05,10.0,0.15,1,1701
6.76993571425093,867,97,36,gamma_scan,0.05,10.0,0.15,1,1701
6.813305632641136,866,98,36,gamma_scan,0.05,10.0,0.15,1,1701
6.823088319924856,865,99,36,gamma_scan,0.05,10.0,0.15,1,1701
6.858281641908575,864,100,36,gamma_scan,0.05,10.0,0.15,1,1701
6.897829597299657,864,99,37,gamma_scan,0.05,10.0,0.15,1,1701
6.903350514547811,864,98,38,gamma_scan,0.05,10.0,0.15,1,1701
6.96230861531994,863,99,38,gamma_scan,0.05,10.0,0.15,1,1701
6.980925407403381,863,98,39,gamma_scan,0.05,10.0,0.15,1,1701
6.987248323644368,862,99,39,gamma_scan,0.05,10.0,0.15,1,1701
6.991962928195471,861,100,39,gamma_scan,0.05,10.0,0.15,1,1701
6.999424134087727,860,101,39,gamma_scan,0.05,10.0,0.15,1,1701
7.0004442435945515,859,102,39,gamma_scan,0.05,10.0,0.15,1,1701
7.007267640304353,858,103,39,gamma_scan,0.05,10.0,0.15,1,1701
7.014051352728995,857,104,39,gamma_scan,0.05,10.0,0.15,1,1701
7.030448478893075,856,105,39,gamma_scan,0.05,10.0,0.15,1,1701
7.041973889876551,855,106,39,gamma_scan,0.05,10.0,0.15,1,1701
7.064845684252169,855,105,40,gamma_scan,0.05,10.0,0.15,1,1701
7.066228846376838,854,106,40,gamma_scan,0.05,10.0,0.15,1,1701
7.072635187391436,853,107,40,gamma_scan,0.05,10.0,0.15,1,1701
7.0753419587885995,852,108,40,gamma_scan,0.05,10.0,0.15,1,1701
7.07546111910374,852,107,41,gamma_scan,0.05,10.0,0.15,1,1701
7.075804606049098,851,108,41,gamma_scan,0.05,10.0,0.15,1,1701
7.077214104499163,850,109,41,gamma_scan,0.05,10.0,0.15,1,1701
7.080120839380826,850,108,42,gamma_scan,0.05,10.0,0.15,1,1701
7.1016380921260955,849,109,42,gamma_scan,0.05,10.0,0.15,1,1701
7.102840941121254,848,110,42,gamma_scan,0.05,10.0,0.15,1,1701
7.121041454624029,848,109,43,gamma_scan,0.05,10.0,0.15,1,1701
7.1286959474703755,848,108,44,gamma_scan,0.05,10.0,0.15,1,1701
7.1401357063754,847,109,44,gamma_scan,0.05,10.0,0.15,1,1701
7.140690415944623,847,108,45,gamma_scan,0.05,10.0,0.15,1,1701
7.141951497515898,846,109,45,gamma_scan,0.05,10.0,0.15,1,1701
7.142000357830834,846,108,46,gamma_scan,0.05,10.0,0.15,1,1701
7.15557326567604,845,109,46,gamma_scan,0.05,10.0,0.15,1,1701
7.167734013405418,844,110,46,gamma_scan,0.05,10.0,0.15,1,1701
7.169161881589372,843,111,46,gamma_scan,0.05,10.0,0.15,1,1701
7.2078839665521155,842,112,46,gamma_scan,0.05,10.0,0.15,1,1701
7.213828595556836,841,113,46,gamma_scan,0.05,10.0,0.15,1,1701
7.233536951672919,840,114,46,gamma_scan,0.05,10.0,0.15,1,1701
7.239192183847555,839,115,46,gamma_scan,0.05,10.0,0.15,1,1701
7.246082442845978,838,116,46,gamma_scan,0.05,10.0,0.15,1,1701
7.251062032013762,837,117,46,gamma_scan,0.05,10.0,0.15,1,1701
7.290176066632527,836,118,46,gamma_scan,0.05,10.0,0.15,1,1701
7.293389522872595,835,119,46,gamma_scan,0.05,10.0,0.15,1,1701
7.301106491130704,834,120,46,gamma_scan,0.05,10.0,0.15,1,1701
7.329077120592007,833,121,46,gamma_scan,0.05,10.0,0.15,1,1701
7.389063257171109,832,122,46,gamma_scan,0.05,10.0,0.15,1,1701
7.398466082979057,831,123,46,gamma_scan,0.05,10.0,0.15,1,1701
7.399332790769398,830,124,46,gamma_scan,0.05,10.0,0.15,1,1701
7.406408327173859,830,123,47,gamma_scan,0.05,10.0,0.15,1,1701
7.4169410711184,829,124,47,gamma_scan,0.05,10.0,0.15,1,1701
7.419569749258185,828,125,47,gamma_scan,0.05,10.0,0.15,1,1701
7.470532674808419,827,126,47,gamma_scan,0.05,10.0,0.15,1,1701
7.4756635931090925,826,127,47,gamma_scan,0.05,10.0,0.15,1,1701
7.476355256280344,825,128,47,gamma_scan,0.05,10.0,0.15,1,1701
7.494932828537867,824,129,47,gamma_scan,0.05,10.0,0.15,1,1701
7.52334756233768,824,128,48,gamma_scan,0.05,10.0,0.15,1,1701
7.5556491077329495,823,129,48,gamma_scan,0.05,10.0,0.15,1,1701
7.567493784718648,822,130,48,gamma_scan,0.05,10.0,0.15,1,1701
7.57777243885355,821,131,48,gamma_scan,0.05,10.0,0.15,1,1701
7.583302051201264,820,132,48,gamma_scan,0.05,10.0,0.15,1,1701
7.595576082190553,819,133,48,gamma_scan,0.05,10.0,0.15,1,1701
7.635305849227311,818,134,48,gamma_scan,0.05,10.0,0.15,1,1701
7.651682235113946,818,133,49,gamma_scan,0.05,10.0,0.15,1,1701
7.667333300755605,817,134,49,gamma_scan,0.05,10.0,0.15,1,1701
7.6870075408645775,816,135,49,gamma_scan,0.05,10.0,0.15,1,1701
7.687204591181092,815,136,49,gamma_scan,0.05,10.0,0.15,1,1701
7.688117250797807,814,137,49,gamma_scan,0.05,10.0,0.15,1,1701
7.710817510371244,813,138,49,gamma_scan,0.05,10.0,0.15,1,1701
7.711086125418021,812,139,49,gamma_scan,0.05,10.0,0.15,1,1701
7.71847877625083,811,140,49,gamma_scan,0.05,10.0,0.15,1,1701
7.719499297534171,810,141,49,gamma_scan,0.05,10.0,0.15,1,1701
7.736887586085255,809,142,49,gamma_scan,0.05,10.0,0.15,1,1701
7.763662019596339,808,143,49,gamma_scan,0.05,10.0,0.15,1,1701
7.768951049206559,807,144,49,gamma_scan,0.05,10.0,0.15,1,1701
7.779751528035603,806,145,49,gamma_scan,0.05,10.0,0.15,1,1701
7.790215482400008,805,146,49,gamma_scan,0.05,10.0,0.15,1,1701
7.805880494556754,804,147,49,gamma_scan,0.05,10.0,0.15,1,1701
7.860808921247381,804,146,50,gamma_scan,0.05,10.0,0.15,1,1701
7.860971601673622,804,145,51,gamma_scan,0.05,10.0,0.15,1,1701
7.870901700736783,803,146,51,gamma_scan,0.05,10.0,0.15,1,1701
7.880324613571255,803,145,52,gamma_scan,0.05,10.0,0.15,1,1701
7.8995297433265845,802,146,52,gamma_scan,0.05,10.0,0.15,1,1701
7.901050463080304,801,147,52,gamma_scan,0.05,10.0,0.15,1,1701
7.9027058716440015,801,146,53,gamma_scan,0.05,10.0,0.15,1,1701
7.932510659951437,800,147,53,gamma_scan,0.05,10.0,0.15,1,1701
7.939887453687396,799,148,53,gamma_scan,0.05,10.0,0.15,1,1701
7.946955044336235,798,149,53,gamma_scan,0.05,10.0,0.15,1,1701
7.989280338342345,797,150,53,gamma_scan,0.05,10.0,0.15,1,1701
7.991472821616824,796,151,53,gamma_scan,0.05,10.0,0.15,1,1701
7.993549976030992,795,152,53,gamma_scan,0.05,10.0,0.15,1,1701
8.01449237935351,794,153,53,gamma_scan,0.05,10.0,0.15,1,1701
8.01771337240958,793,154,53,gamma_scan,0.05,10.0,0.15,1,1701
8.035179253395887,793,153,54,gamma_scan,0.05,10.0,0.15,1,1701
8.041780009038808,793,152,55,gamma_scan,0.05,10.0,0.15,1,1701
8.062022796672274,792,153,55,gamma_scan,0.05,10.0,0.15,1,1701
8.064778231483736,791,154,55,gamma_scan,0.05,10.0,0.15,1,1701
8.113118584169996,791,153,56,gamma_scan,0.05,10.0,0.15,1,1701
8.116265129623327,791,152,57,gamma_scan,0.05,10.0,0.15,1,1701
8.117999228832392,791,151,58,gamma_scan,0.05,10.0,0.15,1,1701
8.12678079543567,791,150,59,gamma_scan,0.05,10.0,0.15,1,1701
8.150573766411966,790,151,59,gamma_scan,0.05,10.0,0.15,1,1701
8.152856049660388,789,152,59,gamma_scan,0.05,10.0,0.15,1,1701
8.174557745483684,789,151,60,gamma_scan,0.05,10.0,0.15,1,1701
8.18752453580197,789,150,61,gamma_scan,0.05,10.0,0.15,1,1701
8.187893556930176,788,151,61,gamma_scan,0.05,10.0,0.15,1,1701
8.191162473335059,787,152,61,gamma_scan,0.05,10.0,0.15,1,1701
8.20164476202803,786,153,61,gamma_scan,0.05,10.0,0.15,1,1701
8.21884802268835,785,154,61,gamma_scan,0.05,10.0,0.15,1,1701
8.225106944740283,785,153,62,gamma_scan,0.05,10.0,0.15,1,1701
8.226003136263289,784,154,62,gamma_scan,0.05,10.0,0.15,1,1701
8.253610030149966,783,155,62,gamma_scan,0.05,10.0,0.15,1,1701
8.26745666088892,783,154,63,gamma_scan,0.05,10.0,0.15,1,1701
8.290763997204877,782,155,63,gamma_scan,0.05,10.0,0.15,1,1701
8.303284035640909,781,156,63,gamma_scan,0.05,10.0,0.15,1,1701
8.327739273050229,780,157,63,gamma_scan,0.05,10.0,0.15,1,1701
8.329114604100873,779,158,63,gamma_scan,0.05,10.0,0.15,1,1701
8.335009134548129,778,159,63,gamma_scan,0.05,10.0,0.15,1,1701
8.397845573115857,778,158,64,gamma_scan,0.05,10.0,0.15,1,1701
8.40342775325005,777,159,64,gamma_scan,0.05,10.0,0.15,1,1701
8.424126342851947,776,160,64,gamma_scan,0.05,10.0,0.15,1,1701
8.425638706328485,775,161,64,gamma_scan,0.05,10.0,0.15,1,1701
8.431630412601367,774,162,64,gamma_scan,0.05,10.0,0.15,1,1701
8.434051486569398,774,161,65,gamma_scan,0.05,10.0,0.15,1,1701
8.446112914794725,773,162,65,gamma_scan,0.05,10.0,0.15,1,1701
8.449417828715573,772,163,65,gamma_scan,0.05,10.0,0.15,1,1701
8.45651738810086,771,164,65,gamma_scan,0.05,10.0,0.15,1,1701
8.459452573452541,770,165,65,gamma_scan,0.05,10.0,0.15,1,1701
8.480427643433444,770,164,66,gamma_scan,0.05,10.0,0.15,1,1701
8.50433006262814,769,165,66,gamma_scan,0.05,10.0,0.15,1,1701
8.506960243120604,768,166,66,gamma_scan,0.05,10.0,0.15,1,1701
8.526721147258213,768,165,67,gamma_scan,0.05,10.0,0.15,1,1701
8.529340097191183,767,166,67,gamma_scan,0.05,10.0,0.15,1,1701
8.535281134879675,766,167,67,gamma_scan,0.05,10.0,0.15,1,1701
8.552267548646881,766,166,68,gamma_scan,0.05,10.0,0.15,1,1701
8.55487595467262,766,165,69,gamma_scan,0.05,10.0,0.15,1,1701
8.572147226691252,765,166,69,gamma_scan,0.05,10.0,0.15,1,1701
8.602099721973918,765,165,70,gamma_scan,0.05,10.0,0.15,1,1701
8.607520911428272,764,166,70,gamma_scan,0.05,10.0,0.15,1,1701
8.609526569554328,763,167,70,gamma_scan,0.05,10.0,0.15,1,1701
8.609770447120415,763,166,71,gamma_scan,0.05,10.0,0.15,1,1701
8.62306837187873,762,167,71,gamma_scan,0.05,10.0,0.15,1,1701
8.63034331501228,762,166,72,gamma_scan,0.05,10.0,0.15,1,1701
8.634275807095872,762,165,73,gamma_scan,0.05,10.0,0.15,1,1701
8.639719166708469,761,166,73,gamma_scan,0.05,10.0,0.15,1,1701
8.639727348923289,760,167,73,gamma_scan,0.05,10.0,0.15,1,1701
8.65801402635335,759,168,73,gamma_scan,0.05,10.0,0.15,1,1701
8.67286380143432,758,169,73,gamma_scan,0.05,10.0,0.15,1,1701
8.681394271289161,757,170,73,gamma_scan,0.05,10.0,0.15,1,1701
8.699125636877767,756,171,73,gamma_scan,0.05,10.0,0.15,1,1701
8.729263906485238,755,172,73,gamma_scan,0.05,10.0,0.15,1,1701
8.766570588198809,755,171,74,gamma_scan,0.05,10.0,0.15,1,1701
8.767875516772534,754,172,74,gamma_scan,0.05,10.0,0.15,1,1701
8.795571215958269,753,173,74,gamma_scan,0.05,10.0,0.15,1,1701
8.808154080155827,752,174,74,gamma_scan,0.05,10.0,0.15,1,1701
8.82033565702812,752,173,75,gamma_scan,0.05,10.0,0.15,1,1701
8.835019391284488,752,172,76,gamma_scan,0.05,10.0,0.15,1,1701
8.84447159102723,752,171,77,gamma_scan,0.05,10.0,0.15,1,1701
8.84514890226229,751,172,77,gamma_scan,0.05,10.0,0.15,1,1701
8.852893951282823,751,171,78,gamma_scan,0.05,10.0,0.15,1,1701
8.856196922696213,750,172,78,gamma_scan,0.05,10.0,0.15,1,1701
8.857488701196806,749,173,78,gamma_scan,0.05,10.0,0.15,1,1701
8.869214100808794,749,172,79,gamma_scan,0.05,10.0,0.15,1,1701
8.884121443000643,748,173,79,gamma_scan,0.05,10.0,0.15,1,1701
8.88495999898343,747,174,79,gamma_scan,0.05,10.0,0.15,1,1701
8.889968507703975,746,175,79,gamma_scan,0.05,10.0,0.15,1,1701
8.903794594989595,745,176,79,gamma_scan,0.05,10.0,0.15,1,1701
8.906508824253786,744,177,79,gamma_scan,0.05,10.0,0.15,1,1701
8.90698261716105,744,176,80,gamma_scan,0.05,10.0,0.15,1,1701
8.912929526386252,744,175,81,gamma_scan,0.05,10.0,0.15,1,1701
8.923140264988577,743,176,81,gamma_scan,0.05,10.0,0.15,1,1701
8.933661936643787,742,177,81,gamma_scan,0.05,10.0,0.15,1,1701
8.93696392385515,741,178,81,gamma_scan,0.05,10.0,0.15,1,1701
8.938828503330349,740,179,81,gamma_scan,0.05,10.0,0.15,1,1701
8.942227324141925,739,180,81,gamma_scan,0.05,10.0,0.15,1,1701
8.94590572693564,739,179,82,gamma_scan,0.05,10.0,0.15,1,1701
8.983566908112952,738,180,82,gamma_scan,0.05,10.0,0.15,1,1701
8.999461171645315,737,181,82,gamma_scan,0.05,10.0,0.15,1,1701
9.000954328155096,736,182,82,gamma_scan,0.05,10.0,0.15,1,1701
9.009442543544806,735,183,82,gamma_scan,0.05,10.0,0.15,1,1701
9.024425811705791,734,184,82,gamma_scan,0.05,10.0,0.15,1,1701
9.024719199420916,733,185,82,gamma_scan,0.05,10.0,0.15,1,1701
9.03676046060214,733,184,83,gamma_scan,0.05,10.0,0.15,1,1701
9.046489156019907,733,183,84,gamma_scan,0.05,10.0,0.15,1,1701
9.056191963477822,732,184,84,gamma_scan,0.05,10.0,0.15,1,1701
9.058117228512458,732,183,85,gamma_scan,0.05,10.0,0.15,1,1701
9.060548883387723,731,184,85,gamma_scan,0.05,10.0,0.15,1,1701
9.065270373223969,730,185,85,gamma_scan,0.05,10.0,0.15,1,1701
9.067541178405921,729,186,85,gamma_scan,0.05,10.0,0.15,1,1701
9.082353572736146,729,185,86,gamma_scan,0.05,10.0,0.15,1,1701
9.110097696549287,728,186,86,gamma_scan,0.05,10.0,0.15,1,1701
9.117058562229902,727,187,86,gamma_scan,0.05,10.0,0.15,1,1701
9.122443148930136,727,186,87,gamma_scan,0.05,10.0,0.15,1,1701
9.172072980747627,726,187,87,gamma_scan,0.05,10.0,0.15,1,1701
9.173424656354198,725,188,87,gamma_scan,0.05,10.0,0.15,1,1701
9.177232601625875,724,189,87,gamma_scan,0.05,10.0,0.15,1,1701
9.186618624691434,723,190,87,gamma_scan,0.05,10.0,0.15,1,1701
9.186993314913265,722,191,87,gamma_scan,0.05,10.0,0.15,1,1701
9.190946191658877,722,190,88,gamma_scan,0.05,10.0,0.15,1,1701
9.190959491584474,721,191,88,gamma_scan,0.05,10.0,0.15,1,1701
9.196731187583396,721,190,89,gamma_scan,0.05,10.0,0.15,1,1701
9.196941686845722,721,189,90,gamma_scan,0.05,10.0,0.15,1,1701
9.223100473538306,720,190,90,gamma_scan,0.05,10.0,0.15,1,1701
9.229825684317003,720,189,91,gamma_scan,0.05,10.0,0.15,1,1701
9.255412344228771,720,188,92,gamma_scan,0.05,10.0,0.15,1,1701
9.259248116443445,719,189,92,gamma_scan,0.05,10.0,0.15,1,1701
