t,S,I,R
11.598357308702694,520,293,187
11.608589989265996,519,294,187
11.621590368159312,519,293,188
11.631512187196378,519,292,189
11.636456344921664,518,293,189
11.642541894122676,518,292,190
11.647860489577425,517,293,190
11.662010436222552,516,294,190
11.662248119126843,515,295,190
11.675154364730197,515,294,191
11.684107606175449,515,293,192
11.688181057009963,514,294,192
11.69342232323637,514,293,193
11.694883046694473,513,294,193
11.698230190492065,513,293,194
11.709199982152825,512,294,194
11.71422687477434,511,295,194
11.722477769756457,510,296,194
11.722634989515317,510,295,195
11.742619931089672,510,294,196
11.754858766159703,510,293,197
11.758325446810124,509,294,197
11.770200257907463,508,295,197
11.772317914133442,508,294,198
11.774163816084034,507,295,198
11.781481534708043,507,294,199
11.782642826897387,506,295,199
11.797292807984956,505,296,199
11.797302612850633,504,297,199
11.798395929830079,504,296,200
11.803986085030386,504,295,201
11.835906189925694,503,296,201
11.837344177706594,503,295,202
11.8400203026575,503,294,203
11.851183575138107,503,293,204
11.855441637635998,503,292,205
11.856413076480571,502,293,205
11.922444166585851,501,294,205
11.923218872042948,500,295,205
11.924515695166429,499,296,205
11.925308795393885,498,297,205
11.929754233508362,497,298,205
11.933148598475459,496,299,205
11.933164540489729,496,298,206
11.933477616927599,495,299,206
11.935350305859055,495,298,207
11.942954521605929,494,299,207
11.94444118600233,494,298,208
11.950082670790993,493,299,208
11.951046351459018,492,300,208
11.95359041312962,492,299,209
11.958239713982517,492,298,210
11.961928586135194,492,297,211
11.963031093438202,491,298,211
11.975016724474896,491,297,212
11.987284665482811,490,298,212
11.989333332447673,489,299,212
11.993805924293879,488,300,212
12.001028900596797,487,301,212
12.00311542779,486,302,212
12.019221952205339,486,301,213
12.023549822420467,485,302,213
12.03870907847228,485,301,214
12.04401633551642,484,302,214
12.045584471670363,483,303,214
12.049382181054156,483,302,215
12.05605311500851,482,303,215
12.061219407462822,481,304,215
12.079289359916775,481,303,216
12.081824893969527,481,302,217
12.082144494539248,480,303,217
12.092590667376005,480,302,218
12.106113228253733,479,303,218
12.111396836498164,478,304,218
12.1152210587279,477,305,218
12.120199902920698,477,304,219
12.12071733550943,477,303,220
12.132548950353682,477,302,221
12.14305045436023,476,303,221
12.14664749259692,475,304,221
12.153516482244385,474,305,221
12.153562079255,474,304,222
12.153716388345327,473,305,222
12.154036946177424,473,304,223
12.156787035130373,472,305,223
12.163147636790706,471,306,223
12.163737708374802,471,305,224
12.16828971983358,470,306,224
12.171983217819527,469,307,224
12.17368265476436,468,308,224
12.182088310786412,468,307,225
12.183683965925647,467,308,225
12.186848030508601,466,309,225
12.19541068826462,465,310,225
12.19610142941476,464,311,225
12.206345852231044,463,312,225
12.223895099561814,462,313,225
12.231607324864411,461,314,225
12.236163812415079,460,315,225
12.239451077751259,459,316,225
12.246459336093006,459,315,226
12.249087034392153,458,316,226
12.250596685574484,457,317,226
12.253435870325529,456,318,226
12.272971709635836,456,317,227
12.291399718388506,456,316,228
12.297961905023229,456,315,229
12.30138549442469,456,314,230
12.323011173215056,455,315,230
12.335792231151771,454,316,230
12.343195572113506,453,317,230
12.348951714376243,453,316,231
12.352528283818312,452,317,231
12.359408531584315,452,316,232
12.362584664800453,451,317,232
12.36750416243714,450,318,232
12.371645887608356,450,317,233
